scenario,group,seed,pop,trait,n_gwas,rg,frac_shared_causal,n_pop,n_trait,rho_pheno,h2,method,phi_mode,phi,corr,time_s
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9242948731595818,72.0
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9437344309623364,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9297983680636407,72.0
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.940796752621627,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8362097763295673,72.0
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8637886257063689,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8374656111541088,72.0
rgfrac_rg0.4_f0.75,rg_frac_grid,21,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8625288676391265,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9259463513114129,73.3
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9395359715936282,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9173484080676925,73.3
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.943142558249093,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8327237082448907,73.3
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8682937664430563,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7952156025983661,73.3
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8817621065871938,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9322346638445949,71.5
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9442789245874821,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.926818726245211,71.5
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9371822234300801,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8524476442908429,71.5
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8690948878069649,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.835059590523267,71.5
rgfrac_rg0.4_f0.75,rg_frac_grid,22,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8842576527858944,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9114886555052705,72.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9396496878676046,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9182343562691586,72.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9385550739449078,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7821324848233141,72.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8595624764598823,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7920865853609145,72.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8775715027812895,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9209847209765115,70.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9323482826528233,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9260017008029118,70.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9430515506696611,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8234721417061798,70.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8511946742884161,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8297269453653587,70.7
rgfrac_rg0.4_f0.75,rg_frac_grid,23,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8777566919163724,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.924778632164067,74.4
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9423867456759725,49.3
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9141611290008486,74.4
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9466349420219112,49.3
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8050377061092021,74.4
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8743285663205173,49.3
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7924226781638807,74.4
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8607921215925635,49.3
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9330313439268162,71.0
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.943255546023956,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9261038247279997,71.0
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9451619611467396,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8404625014494743,71.0
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8618122938540848,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8280084785846924,71.0
rgfrac_rg0.4_f0.75,rg_frac_grid,24,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8555669857158344,49.2
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9194870080035183,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9345450342622016,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9161407969202144,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.933745738845093,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8070493346074662,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8454511217690296,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8253696821056917,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8594474971536674,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.926827345244567,71.4
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9371969670926451,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9254593855391673,71.4
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9411379196509589,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8314110139100056,71.4
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8415620691357092,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8541669794732536,71.4
rgfrac_rg0.4_f0.75,rg_frac_grid,25,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8551195115686824,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9054545976947767,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9196623863486832,50.4
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9087391820252853,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9307439238938765,50.4
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8214630200495779,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8681622813199679,50.4
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7986204522792516,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8675787780034179,50.4
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9142668023173789,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9225481398439683,50.7
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9184321793028798,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9268405767695298,50.7
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8478466657622593,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.876719234695685,50.7
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8361773465077242,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,26,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8599074200092807,50.7
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9110608611140762,73.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9398318579158224,50.2
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9145979629169447,73.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9342953789324825,50.2
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7796478048897164,73.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8440347974489304,50.2
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7955022125416048,73.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8763640188812148,50.2
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9227616924176978,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9398691180510711,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.923534167882009,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9413884362719529,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8100779469485093,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8424944122124083,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8308062673189758,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,27,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8741062613811318,50.0
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9246732338143162,73.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9415065566644912,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9182747702977907,73.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9359245962527374,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8163846470842812,73.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8733049622962775,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8039979521618389,73.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8629626677235956,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9302833483777669,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9446733354605628,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9259342541025195,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9357426626437017,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8455251414359458,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8718218205677741,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.834293704730986,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,28,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8535930550825443,49.1
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9120103102105087,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9311087185385839,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9178552823009123,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9365475554458894,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.798956067029369,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8667613621301729,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7948021505572772,74.0
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8590233247871562,49.8
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9215536115651095,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9387003544281454,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9297627477808299,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9383828945415228,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8311437327489434,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8684144524747386,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8297135337426896,71.9
rgfrac_rg0.4_f0.75,rg_frac_grid,29,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8507115827050492,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9143572488938063,72.9
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9384702753999608,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9140540018347245,72.9
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9341500337830937,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7878565384514612,72.9
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8569753717951861,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7808635117364688,72.9
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8299916279653264,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9221880842331353,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9375843817269542,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9209225371482296,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9258478013125823,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8252440508817651,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8540226289815986,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8074492398567829,70.2
rgfrac_rg0.4_f0.75,rg_frac_grid,3,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8302856415855221,49.0
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9256496705800615,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.949776544818435,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9167814896604483,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9461859458356753,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8180332145337686,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8753926782997413,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.793880514862045,74.1
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EAS,1,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8727839927641974,49.6
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9352903637135819,71.5
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,0,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9512364109637693,49.5
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9285770155747414,71.5
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EUR,1,20000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9443814327533342,49.5
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8452295909471417,71.5
rgfrac_rg0.4_f0.75,rg_frac_grid,30,EAS,0,3000,0.4,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8711167975278507,49.5
